@relation ArabicTextComplexity

@attribute avgSentenceLength numeric
@attribute avgWordLength numeric
@attribute typeTokenRatio numeric
@attribute longWordRatio numeric
@attribute consonantClusterRatio numeric
@attribute complexityLevel {A,B,C,A+,B+}

@data
17.230769,5.232143,0.785714,0.258929,1.879464,B
21.875,5.382857,0.794286,0.302857,1.817143,B
14.333333,4.72093,0.697674,0.178295,1.496124,B
15.875,5.425197,0.791339,0.291339,1.897638,B
23.888889,5.4,0.837209,0.283721,2.060465,B
10.916667,4.80916,0.870229,0.129771,1.648855,B
19.769231,5.14786,0.723735,0.229572,1.871595,B
18.2,4.71978,0.824176,0.175824,1.631868,B
12.727273,4.992857,0.789286,0.225,1.5,B
15.6,5.080128,0.820513,0.205128,1.663462,B
12.235294,5.028846,0.798077,0.201923,1.841346,B
19.833333,5.096639,0.794118,0.214286,1.705882,B
17.9,5.396648,0.860335,0.318436,1.860335,B
15.636364,5.52907,0.819767,0.319767,1.790698,B
16.142857,4.973451,0.920354,0.159292,1.79646,B
21,4.738095,0.821429,0.190476,1.452381,B
14.333333,4.75969,0.852713,0.155039,1.573643,B
14.25,4.877193,0.885965,0.201754,1.701754,B
23.75,5.147368,0.789474,0.221053,1.757895,B
14,4.971429,0.9,0.192857,1.714286,B
29.6,5.175676,0.790541,0.310811,1.837838,B
22.75,5.56044,0.725275,0.252747,1.758242,B
30.5,5.110656,0.831967,0.233607,1.885246,B
9.818182,4.638889,0.87037,0.166667,1.407407,B
40,5.2125,0.9,0.2125,1.875,B
17.5,4.987755,0.722449,0.191837,1.857143,B
20.2,5.138614,0.920792,0.188119,1.920792,B
11.9,5.546218,0.865546,0.302521,2.07563,B
9.5,5.263158,0.813765,0.275304,1.595142,B
18.857143,5.318182,0.901515,0.257576,1.818182,B
18.666667,4.964286,0.790179,0.245536,1.776786,B
18.5,5.232432,0.821622,0.27027,1.735135,B
24.333333,5.191781,0.794521,0.212329,1.835616,B
14.545455,5.0625,0.79375,0.225,1.70625,B
18.333333,5.527273,0.845455,0.236364,1.854545,B
29.125,5.090129,0.806867,0.23176,1.725322,B
21,5.27619,0.828571,0.266667,1.742857,B
16.714286,5.102564,0.880342,0.213675,1.897436,B
17,6.058824,0.897059,0.382353,1.897059,B
26.428571,5.172973,0.767568,0.243243,1.810811,B
20.6,5.247573,0.854369,0.262136,1.694175,B
17.555556,5.006329,0.879747,0.234177,1.734177,B
16.666667,5.206667,0.846667,0.226667,1.966667,B
20.5,5.414634,0.747967,0.235772,1.845528,B
17.095238,5.125348,0.75766,0.228412,1.548747,B
11.153846,4.951724,0.848276,0.2,1.765517,B
27.2,5.514706,0.875,0.286765,2.051471,B
33.5,5.253731,0.820896,0.268657,1.781095,B
16.0625,5.264591,0.731518,0.256809,1.929961,B
44.25,5.231638,0.79096,0.276836,1.745763,B
17.2,5.697674,0.825581,0.325581,1.906977,B
17.066667,5.09375,0.785156,0.203125,1.640625,B
37,5.094595,0.783784,0.216216,1.756757,B
15.538462,4.772277,0.777228,0.173267,1.871287,B
18.166667,4.96789,0.720183,0.220183,1.665138,B
19.583333,4.982979,0.740426,0.187234,1.706383,B
11.666667,4.857143,0.833333,0.195238,1.661905,B
27.75,4.963964,0.743243,0.202703,1.612613,B
17.066667,5.199219,0.714844,0.285156,1.652344,B
20.3,5.009852,0.802956,0.246305,1.724138,B
14.571429,5.156863,0.843137,0.22549,1.784314,B
22.75,4.89011,0.818681,0.164835,1.82967,B
28.2,4.921986,0.822695,0.219858,1.51773,B
19.25,5.006494,0.909091,0.207792,1.863636,B
4.842105,4.902174,0.525362,0.155797,1.663043,A+
33.6,5.315476,0.833333,0.27381,1.928571,A+
10.833333,5.194872,0.789744,0.25641,1.876923,A+
11.222222,5.10396,0.836634,0.207921,1.544554,A+
29.5,5.194915,0.872881,0.220339,1.847458,A+
13,5.131868,0.851648,0.225275,1.741758,A+
46,5.195652,0.84058,0.26087,1.521739,A+
29.8,4.979866,0.744966,0.214765,1.738255,A+
14.5,5.013793,0.855172,0.248276,1.77931,A+
29.8,5.161074,0.785235,0.228188,1.805369,A+
22.375,5.067039,0.787709,0.173184,1.687151,A+
20,5.133333,0.679167,0.233333,1.85,A+
15.75,5.079365,0.904762,0.214286,1.896825,A+
6.257143,4.675799,0.598174,0.123288,1.748858,A+
21,4.897959,0.761905,0.129252,1.653061,A+
40.5,4.987654,0.851852,0.123457,1.802469,A+
19,4.927632,0.710526,0.217105,1.559211,A+
25.333333,5.223684,0.842105,0.276316,1.828947,A+
85.5,5.134503,0.871345,0.263158,1.888889,C
3.483607,4.821176,0.6,0.171765,1.423529,C
18.333333,4.916364,0.712727,0.214545,1.621818,C
13.888889,5.192,0.82,0.26,1.776,C
16.111111,5.058621,0.768966,0.217241,1.851724,C
40.428571,4.832155,0.625442,0.183746,1.689046,C
15.157895,4.833333,0.673611,0.201389,1.597222,C
18.133333,5.183824,0.786765,0.253676,1.738971,C
18,4.934641,0.767974,0.163399,1.699346,C
25,4.76381,0.674286,0.169524,1.615238,C
11.793103,5.140351,0.695906,0.19883,1.763158,C
54.555556,4.96945,0.665988,0.215886,1.625255,C
11.277778,4.753695,0.812808,0.147783,1.694581,C
59.571429,4.894484,0.745803,0.179856,1.508393,C
26.375,4.905213,0.781991,0.236967,1.63981,C
12.791667,4.820847,0.785016,0.153094,1.690554,C
16.666667,4.82,0.68,0.193333,1.604444,C
13.73913,4.822785,0.775316,0.136076,1.708861,C
84.5,5.08284,0.840237,0.218935,1.869822,C
16.157895,4.52443,0.687296,0.159609,1.407166,C
15.518519,5.257757,0.665871,0.300716,1.599045,C
38.75,5.180645,0.722581,0.216129,1.625806,C
11.7,4.905983,0.735043,0.162393,1.780627,C
38.714286,4.896679,0.752768,0.173432,1.911439,C
23.545455,4.953668,0.764479,0.212355,1.714286,C
19.916667,4.874477,0.74477,0.171548,1.669456,C
14.090909,5.074194,0.758065,0.206452,1.829032,C
16.538462,5.009302,0.809302,0.246512,1.572093,C
45.5,5.080586,0.798535,0.234432,1.842491,C
30.454545,5.095522,0.728358,0.229851,1.808955,C
32.666667,4.612245,0.663265,0.158163,1.55102,C
12.942857,4.699779,0.695364,0.183223,1.688742,C
19.333333,4.631466,0.581897,0.127155,1.588362,C
41.375,4.712991,0.743202,0.169184,1.628399,C
17.538462,5.29386,0.789474,0.263158,1.79386,C
17.823529,4.673267,0.742574,0.151815,1.346535,C
17.631579,5.101493,0.722388,0.262687,1.883582,C
16.111111,5.013793,0.685057,0.227586,1.673563,C
23.222222,4.961722,0.856459,0.191388,1.660287,C
20.875,5.007984,0.724551,0.205589,1.598802,B
16.375,5.424936,0.826972,0.307888,1.737913,B
20.333333,5.125683,0.759563,0.218579,1.836066,B
25.363636,5.222222,0.799283,0.247312,2.035842,B
21.75,4.773946,0.731801,0.164751,1.394636,B
18.461538,5.2125,0.8125,0.245833,1.8125,B
16.1,4.767081,0.757764,0.177019,1.763975,B
23.230769,4.837748,0.68543,0.195364,1.880795,B
21.117647,5.56546,0.788301,0.29805,1.89415,B
27,5.432099,0.820988,0.314815,2.067901,B
30.428571,5.056338,0.788732,0.183099,1.511737,B
28.75,5.656522,0.713043,0.352174,1.882609,B
32,5.323864,0.778409,0.235795,1.832386,B
27.625,4.841629,0.710407,0.20362,1.742081,B
20.3125,4.775385,0.732308,0.178462,1.667692,B
21.818182,5.416667,0.908333,0.3,1.745833,B
25.75,4.92233,0.711974,0.177994,1.702265,B
44.555556,5.184539,0.875312,0.189526,1.900249,B
26.818182,4.810169,0.80339,0.183051,1.772881,B
31.727273,5.189112,0.819484,0.229226,1.782235,B
24.125,5.276339,0.670121,0.274611,1.827288,B
28.142857,5.137056,0.761421,0.228426,1.822335,B
52.285714,4.857923,0.79235,0.188525,1.825137,B
24,4.952778,0.827778,0.183333,1.472222,B
13.970588,4.941053,0.747368,0.193684,1.604211,B
27.9,5.121864,0.863799,0.179211,1.770609,B
16.727273,4.991848,0.815217,0.233696,1.641304,B
20.181818,4.914414,0.828829,0.207207,1.873874,B
27.1875,4.889655,0.82069,0.181609,1.758621,B
31,4.843318,0.801843,0.165899,1.576037,B
28,5.365385,0.851648,0.28022,1.788462,B
19.857143,5.035971,0.708633,0.190647,1.946043,B
28.1,5.715302,0.761566,0.330961,1.935943,B
26.3,5.163498,0.695817,0.254753,1.61597,B
20.875,4.97006,0.772455,0.191617,1.679641,B
22.4,5.151786,0.848214,0.205357,1.75,B
18.705882,5.084906,0.704403,0.198113,1.584906,B
37.583333,4.711752,0.713969,0.159645,1.616408,B
20.764706,4.660057,0.787535,0.144476,1.713881,B
23.307692,5.285479,0.719472,0.265677,1.815182,B
26.357143,4.859079,0.707317,0.200542,1.593496,B
22.947368,5.011468,0.626147,0.194954,1.616972,B
21.307692,4.844765,0.743682,0.187726,1.555957,B
26.727273,5.132653,0.731293,0.207483,1.867347,B
19.730769,5.107212,0.705653,0.247563,1.746589,B
24.714286,5.16185,0.820809,0.196532,1.687861,B
21.357143,5.361204,0.725753,0.29097,1.692308,B
29.1875,5.430407,0.67666,0.250535,1.867238,B
15.833333,5.042105,0.702632,0.194737,1.597368,B
18.2,5.03663,0.765568,0.238095,1.675824,B
21.8125,4.982808,0.687679,0.183381,1.544413,B
26.5,5.264151,0.752022,0.234501,1.738544,B
17.352941,4.79322,0.786441,0.179661,1.589831,B
18.090909,5.092965,0.751256,0.231156,1.680905,B
56.5,5.221239,0.659292,0.283186,1.730088,B
31.578947,5.2,0.791667,0.271667,1.875,B
23.125,5.162162,0.810811,0.221622,1.772973,B
21.764706,5.251351,0.77027,0.251351,1.689189,B
49,5.352041,0.714286,0.239796,1.839286,B
27.333333,5.268293,0.752033,0.276423,1.98374,B
24.7,5.291498,0.773279,0.230769,1.910931,B
28,4.869048,0.75,0.22619,1.650794,B
35.625,5.098246,0.74386,0.238596,1.824561,B
23.357143,4.703364,0.700306,0.168196,1.599388,B
34.4,5.633721,0.819767,0.313953,1.761628,B
24.714286,5.026012,0.809249,0.219653,1.789017,B
16.136364,5.025352,0.791549,0.228169,1.664789,B
41.833333,5.294821,0.768924,0.247012,1.904382,B
18.272727,4.955224,0.748756,0.18408,1.604478,B
36.5,5.40411,0.695205,0.308219,2.082192,B
34.076923,5.20316,0.679458,0.255079,1.950339,B
25.454545,5.042857,0.810714,0.203571,1.646429,B
26,4.923077,0.838462,0.165385,1.592308,B
24.818182,5.223443,0.820513,0.238095,1.736264,B
25.941176,4.888889,0.732426,0.204082,1.78458,B
19,4.72807,0.807018,0.157895,1.780702,B
19.5,4.676923,0.876923,0.123077,1.671795,B
22.071429,5.304207,0.81877,0.28479,1.773463,B
24.928571,4.979943,0.767908,0.206304,1.856734,B
29.875,5.041841,0.8159,0.158996,1.76569,B
15.086957,5.216138,0.772334,0.244957,1.847262,B
38.428571,5.342007,0.832714,0.27881,1.799257,B
24.571429,5.424419,0.72093,0.296512,1.805233,B
49.142857,4.93314,0.694767,0.22093,1.790698,B
12.409091,5.208791,0.717949,0.245421,1.783883,B
20.75,5.295181,0.695783,0.271084,1.689759,B
24.25,5.051546,0.762887,0.28866,1.628866,B
23,5.067633,0.652174,0.2343,1.681159,B
35.666667,4.96729,0.817757,0.205607,2.079439,B
37.2,5.403226,0.766129,0.306452,1.77957,B
22.5,5.038095,0.774603,0.206349,1.847619,B
8.909091,4.872449,0.867347,0.147959,1.780612,B
20.071429,5.302491,0.733096,0.274021,1.690391,B
15.529412,5.170455,0.795455,0.246212,1.666667,B
36.8,5.320652,0.73913,0.288043,1.951087,B
9.733333,5.061644,0.863014,0.246575,1.821918,A
17.571429,5.03252,0.756098,0.252033,1.821138,A
2.692308,5.057143,0.842857,0.114286,1.885714,A
14.666667,5.136364,0.836364,0.218182,1.868182,A
13,5,0.789744,0.158974,1.871795,A
6,5.232143,0.779762,0.255952,2.154762,A
8.038462,5.473684,0.880383,0.272727,2.162679,A
8.538462,5.216216,0.635135,0.171171,1.662162,A
27.625,5.307692,0.769231,0.289593,1.728507,A
6.258065,4.757732,0.675258,0.134021,1.701031,A
4.833333,5.068966,0.798851,0.206897,1.821839,A
7.45,5.530201,0.798658,0.302013,2.087248,A
9.85,5.035533,0.639594,0.243655,1.908629,A
8.238095,5.190751,0.82659,0.213873,1.780347,A
8.444444,4.782895,0.842105,0.164474,1.578947,A
8.047619,4.674556,0.83432,0.142012,1.739645,A
11.5,5.318841,0.898551,0.231884,1.956522,A
11.875,5.336842,0.821053,0.2,1.905263,A
21.333333,5.197917,0.677083,0.171875,1.802083,A
4.038462,5.790476,0.809524,0.390476,1.885714,A
6.538462,4.511765,0.741176,0.123529,1.335294,A
14.1,5.276596,0.836879,0.304965,1.666667,A
18.875,5.741722,0.89404,0.364238,2.198675,A
9.55,5.303665,0.78534,0.251309,2.052356,A
10.857143,5.822368,0.710526,0.348684,1.743421,A
13.411765,5.535088,0.79386,0.307018,1.872807,A
7.878788,4.888462,0.646154,0.169231,1.823077,A
11.285714,4.725738,0.793249,0.109705,1.78903,A
16.75,4.992537,0.858209,0.171642,1.768657,A
5.541667,5.037594,0.672932,0.236842,1.770677,A
4.916667,4.983051,0.779661,0.186441,1.771186,A
6.517241,5.285714,0.78836,0.253968,1.936508,A
7.75,5,0.752688,0.215054,1.849462,A
7.541667,4.801105,0.751381,0.138122,1.883978,A
25.4,4.645669,0.811024,0.094488,1.826772,A+
22.833333,5.50365,0.854015,0.306569,1.978102,A+
16.714286,5.264957,0.811966,0.264957,1.512821,A+
16.466667,5.097166,0.842105,0.194332,1.700405,A+
22.285714,5.153846,0.858974,0.217949,1.833333,A+
22.6,5.185841,0.876106,0.283186,1.752212,A+
25.8,5.193798,0.821705,0.27907,1.581395,A+
33.666667,4.915842,0.831683,0.178218,1.678218,A+
22.142857,5.167742,0.832258,0.264516,1.83871,A+
24.5,5.823129,0.795918,0.292517,2.326531,A+
11.875,4.705263,0.868421,0.142105,1.863158,A+
15.666667,5.262411,0.929078,0.219858,1.765957,A+
9.833333,5.293785,0.80226,0.242938,1.80226,A+
15.857143,4.914414,0.779279,0.148649,1.666667,A+
29.5,5.144068,0.779661,0.20339,1.737288,A+
21.6,5.421296,0.523148,0.268519,1.842593,A+
18.375,4.768707,0.829932,0.156463,1.843537,A+
7.875,5.142857,0.888889,0.15873,1.825397,A+
17.714286,4.927419,0.879032,0.112903,1.758065,A+
10.454545,4.852174,0.686957,0.156522,1.834783,A+
16.692308,5.276498,0.705069,0.239631,1.695853,A+
13.333333,4.433333,0.691667,0.058333,1.675,A+
15.666667,5.262411,0.929078,0.219858,1.765957,A+
20.285714,5.021127,0.859155,0.15493,1.633803,A+
13.909091,5.529412,0.830065,0.294118,1.941176,A+
34.25,5.313869,0.80292,0.233577,1.715328,A+
19.615385,5.215686,0.768627,0.231373,1.866667,A+
18.285714,5.050781,0.808594,0.207031,1.769531,A+
26.5,4.735849,0.849057,0.150943,1.603774,A+
24.166667,5.135632,0.708046,0.216092,1.712644,B+
35.5,5.030516,0.739437,0.234742,1.734742,B+
23.428571,5.210366,0.765244,0.283537,1.79878,B+
30.333333,5.090659,0.760989,0.247253,1.673077,B+
25.5,5.69281,0.823529,0.303922,1.869281,B+
20.692308,4.933086,0.732342,0.189591,1.762082,B+
58.125,5.44086,0.750538,0.283871,1.817204,B+
12.857143,4.980556,0.702778,0.194444,1.525,B+
25.235294,5.174825,0.752914,0.244755,1.708625,B+
20.5,5.261324,0.864111,0.212544,1.891986,B+
21.333333,4.841518,0.761161,0.167411,1.794643,B+
25.772727,4.906526,0.723104,0.17284,1.798942,B+
39.545455,5.158621,0.731034,0.248276,1.737931,B+
30.75,5.384146,0.752033,0.239837,1.871951,B+
39.888889,4.952646,0.805014,0.208914,1.760446,B+
16.6875,5.479401,0.801498,0.314607,2.018727,B+
20.363636,5.5625,0.736607,0.348214,2.169643,B+
24.157895,5.206972,0.64488,0.246187,1.862745,B+
21.75,5.341954,0.729885,0.252874,1.864943,B+
18.375,4.965986,0.707483,0.180272,1.503401,B+
22.578947,4.680653,0.773893,0.135198,1.67366,B+
23,5.391304,0.891304,0.282609,1.586957,B+
54.714286,5.64752,0.791123,0.310705,1.97389,B+
28.363636,5.076923,0.766026,0.214744,1.705128,B+
49.4,5.131579,0.763158,0.236842,1.87247,B+
37.153846,5.383023,0.803313,0.281573,1.747412,B+
18.944444,4.656891,0.812317,0.173021,1.536657,B+
23.807692,5.213247,0.642973,0.263328,1.568659,B+
15.9375,5.611765,0.866667,0.32549,1.909804,B+
30.909091,5.658824,0.747059,0.338235,2.032353,B+
15.551724,4.694013,0.709534,0.186253,1.640798,B+
68,4.959559,0.661765,0.200368,1.667279,B+
19.8,4.919192,0.653199,0.225589,1.79798,B+
24.8,5.034274,0.727823,0.241935,1.77621,B+
29.666667,4.981273,0.771536,0.258427,1.857678,B+
22.4,5.071429,0.800595,0.232143,1.78869,B+
24,5.298611,0.809028,0.256944,1.694444,B+
21,5.452381,0.723214,0.291667,1.907738,B+
15.434783,4.487324,0.785915,0.121127,1.647887,B+
19.645161,5.106732,0.732348,0.211823,1.847291,B+
26.25,5.006349,0.850794,0.184127,1.688889,B+
43.285714,5.564356,0.782178,0.306931,1.917492,B+
25.545455,5.156584,0.797153,0.220641,1.708185,B+
59.6,5.45302,0.661074,0.265101,2.040268,B+
26.166667,5.245223,0.742038,0.296178,1.700637,B+
23.416667,4.66548,0.807829,0.149466,1.733096,B+
24.625,4.989848,0.827411,0.182741,1.558376,B+
17.789474,4.934911,0.828402,0.183432,1.630178,B+
18.541667,4.977528,0.716854,0.208989,1.777528,B+
64.714286,5.441501,0.721854,0.293598,1.900662,B+
24.545455,5.455556,0.788889,0.277778,1.862963,B+
21.454545,4.936441,0.847458,0.177966,1.690678,B+
18.9375,4.858086,0.811881,0.194719,1.620462,B+
18.85,5.143236,0.835544,0.233422,1.734748,B+
25.95,5.104046,0.709056,0.265896,1.7842,B+
36.777778,5.135952,0.697885,0.190332,1.903323,B+
49.833333,4.996656,0.745819,0.197324,1.712375,B+
33.076923,4.9,0.75814,0.17907,1.651163,B+
28.666667,4.936047,0.825581,0.171512,1.622093,B+
26.8125,5.137529,0.780886,0.254079,1.787879,B+
66,4.95671,0.757576,0.214286,1.753247,B+
29.454545,5.262346,0.83642,0.256173,1.709877,B+
21.363636,5.340426,0.851064,0.255319,1.885106,B+
33.090909,5.491758,0.697802,0.321429,2.002747,B+
30.1,5.076412,0.797342,0.245847,1.710963,B+
25.666667,4.831169,0.735065,0.168831,1.498701,B+
20.15,5.200993,0.7866,0.265509,1.64268,B+
32.875,4.828897,0.673004,0.197719,1.798479,B+
29.125,5.493562,0.753219,0.300429,1.88412,C
19.652174,5.327434,0.701327,0.294248,1.938053,C
25.666667,5.548701,0.788961,0.327922,1.905844,C
28.857143,5.247525,0.715347,0.29703,1.89604,C
17,4.944272,0.811146,0.195046,1.767802,C
39.875,4.992163,0.753918,0.230408,1.747649,C
40.2,5.241294,0.79602,0.243781,1.970149,C
21,5.380952,0.755952,0.285714,1.776786,C
13.866667,4.800481,0.740385,0.1875,1.697115,C
17.818182,5.012755,0.727041,0.242347,1.653061,C
28.96875,5.010787,0.67206,0.220065,1.653722,C
19.25,5.158205,0.655254,0.249115,1.691854,C
31.5,4.836735,0.755102,0.163265,1.678005,C
27.583333,4.60423,0.845921,0.154079,1.555891,C
28.125,5.014815,0.711111,0.214815,1.804444,C
30.25,5.363636,0.77686,0.278237,1.644628,C
33.1,5.425982,0.830816,0.308157,1.94864,C
16.897436,4.899848,0.754173,0.171472,1.813354,C
26.730769,4.699281,0.647482,0.168345,1.730935,C
32.875,4.834601,0.678707,0.174905,1.760456,C
13.487805,5.124774,0.74141,0.254973,1.728752,C
26.466667,4.680101,0.755668,0.141058,1.536524,C
29.454545,5.484568,0.75,0.290123,1.799383,C
19.928571,5.048387,0.657706,0.241935,1.62724,C
10.566038,5.2125,0.753571,0.230357,1.692857,C
17.391304,5.09875,0.685,0.235,1.67125,C
18.125,4.912644,0.765517,0.2,1.570115,C
17.782609,4.958435,0.828851,0.185819,1.743276,C
31.625,4.905138,0.677866,0.20751,1.62253,C
31.909091,5.310541,0.814815,0.296296,1.740741,C
36.636364,5.044665,0.80397,0.223325,1.776675,C
20.4,5.041176,0.596078,0.227451,1.727451,C
47,5.098404,0.734043,0.215426,1.611702,C
13.647059,4.581897,0.767241,0.142241,1.653017,C
35.833333,5.188372,0.783721,0.237209,1.888372,C
27.833333,4.984032,0.750499,0.221557,1.838323,C
34.583333,4.718072,0.80241,0.149398,1.838554,C
19.4,5.154639,0.776141,0.222386,1.712813,C
35.384615,4.843478,0.754348,0.186957,1.632609,C
46.444444,5.208134,0.782297,0.244019,1.834928,C
27.294118,4.69181,0.678879,0.215517,1.612069,C
28.076923,5.082192,0.734247,0.230137,1.630137,C
25.2,5.07672,0.777778,0.230159,1.703704,C
30.076923,4.987212,0.800512,0.217391,1.846547,C
21.2,5.226415,0.704403,0.261006,1.798742,C
17.8,5.382022,0.88764,0.258427,2.011236,A
4.608696,4.801887,0.801887,0.141509,1.641509,A
15,4.733333,1,0.133333,1.466667,A
3.473684,4.5,0.69697,0.045455,1.772727,A
5.166667,4.103226,0.554839,0.025806,1.593548,A
9.823529,4.958084,0.766467,0.215569,1.898204,A
11,4.636364,1,0.045455,1.5,A
20.5,5.682927,0.902439,0.365854,1.780488,A
6.222222,4.625,0.839286,0.107143,1.75,A
7.6,4.868421,0.868421,0.131579,1.710526,A
8.333333,4.68,0.88,0.12,2.12,A
12.142857,5.435294,0.823529,0.294118,1.905882,A
25.047619,5.015209,0.638783,0.220532,1.69962,B+
32,5.350694,0.817708,0.237847,1.809028,B+
28.052632,4.789869,0.821764,0.153846,1.590994,B+
31.952381,5.390462,0.748137,0.275708,1.795827,B+
25.47619,5.304673,0.654206,0.271028,1.807477,B+
12.787879,5.168246,0.696682,0.203791,1.654028,B+
19.965517,4.984456,0.784111,0.215889,1.70639,B+
33,5.217469,0.69697,0.238859,1.575758,B+
26.052632,4.983838,0.791919,0.185859,1.733333,B+
23.344828,4.951256,0.680945,0.208272,1.778434,B+
46.692308,5.242175,0.769357,0.243822,1.747941,B+
19.769231,5.044747,0.803502,0.182879,1.68677,B+
24.269231,4.947702,0.711569,0.169572,1.727417,B+
23.1875,5.118598,0.822102,0.274933,1.892183,B+
28.041667,5.560178,0.690936,0.309064,1.895988,B+
32.117647,5.326007,0.697802,0.302198,1.882784,B+
22.666667,5.106618,0.790441,0.231618,1.786765,B+
37.727273,5.209639,0.809639,0.214458,1.715663,B+
41.866667,5.170382,0.679936,0.254777,1.859873,B+
27.08,5.161004,0.713442,0.227474,1.630724,B+
34.333333,5.106796,0.883495,0.242718,1.669903,B+
22.173913,5.141176,0.7,0.258824,1.633333,B+
20,5.20625,0.739583,0.28125,1.89375,B+
16.923077,5.029545,0.818182,0.218182,1.759091,B+
30.117647,5.132813,0.710938,0.226563,1.789063,B+
28.789474,5.473492,0.740402,0.279707,1.97075,B+
28.733333,5.194896,0.756381,0.234339,1.807425,B+
33.636364,5.002703,0.778378,0.224324,1.645946,C
20.540541,5.269737,0.740789,0.276316,1.822368,C
23.035714,5.00155,0.717829,0.229457,1.722481,C
36.833333,4.99095,0.746606,0.196833,1.701357,C
27.708333,5.390977,0.720301,0.269173,1.920301,C
30.352941,5.203488,0.782946,0.26938,1.846899,C
26.470588,5.666667,0.704444,0.377778,1.891111,C
29.071429,5.267813,0.7543,0.27027,1.624079,C
25.714286,4.916667,0.85,0.238889,1.7,B
19,5.415205,0.754386,0.28655,1.807018,B
22.166667,5.699248,0.879699,0.368421,2.112782,B
21.571429,4.774834,0.913907,0.152318,1.589404,B
23.833333,4.839161,0.804196,0.146853,1.727273,B
35.666667,4.490654,0.817757,0.116822,1.630841,B
33.2,5.10241,0.825301,0.301205,1.843373,B
21.875,5.302857,0.88,0.222857,1.925714,B
28,5.125,0.857143,0.205357,1.669643,B
44.5,5.157303,0.775281,0.224719,1.735955,B
22.285714,5.160256,0.75,0.211538,1.980769,B
25.4,5.519685,0.818898,0.291339,1.771654,B
25.5,5.294118,0.823529,0.30719,2.006536,B
22,5.151515,0.901515,0.257576,2.007576,B
9.111111,5.085366,0.95122,0.158537,1.658537,B
12,5.541667,0.821429,0.357143,1.940476,B
29.4,5.619048,0.789116,0.319728,1.802721,B
28,5.577381,0.815476,0.345238,1.970238,B
31,5.241935,0.927419,0.177419,2.016129,B
28,4.928571,0.827381,0.136905,1.714286,B
18.666667,4.613095,0.815476,0.10119,1.767857,B
30.4,6.019737,0.802632,0.460526,1.861842,B
20,5.02,0.87,0.16,1.77,B
29,4.741379,0.729885,0.149425,1.666667,B
30.5,5.163934,0.868852,0.213115,1.606557,B
20,5.45,0.9125,0.3375,1.95,B
17.2,5.383721,0.918605,0.267442,1.953488,B
17.5,5.12381,0.914286,0.238095,1.714286,B
14.625,5.059829,0.854701,0.273504,1.888889,B
28.333333,5.505882,0.794118,0.258824,2.158824,B
19.5,5.162393,0.871795,0.222222,1.649573,B
19.75,4.632911,0.949367,0.101266,1.658228,B
30,5.366667,0.822222,0.322222,1.611111,B
19.833333,5.512605,0.882353,0.252101,1.722689,B
21.142857,5.121622,0.878378,0.202703,1.905405,B
22.5,5.466667,0.844444,0.311111,1.733333,B
28.666667,5.627907,0.883721,0.348837,2.081395,B
20.333333,5.352459,0.795082,0.295082,1.795082,B
26.166667,5.617834,0.783439,0.356688,2.038217,B
26.142857,5.256831,0.814208,0.245902,1.748634,B
103,5.271845,0.941748,0.223301,1.796117,B
18.625,5.402685,0.912752,0.275168,1.919463,B
23.888889,5.134884,0.75814,0.232558,1.539535,B
18.833333,4.902655,0.911504,0.150442,1.681416,B
33.25,5.030075,0.902256,0.210526,1.887218,B
26,5.115385,0.838462,0.207692,1.815385,B
18.833333,4.734513,0.858407,0.176991,1.663717,B
23.75,4.894737,0.863158,0.242105,1.694737,B
19.5,5,0.871795,0.205128,1.987179,B
24.333333,6,0.863014,0.438356,2.068493,B
23.75,6.178947,0.842105,0.4,1.968421,B
18.5,5.013514,0.959459,0.27027,1.918919,B
27.5,4.745455,0.936364,0.109091,1.690909,B
22.4,4.991071,0.964286,0.151786,1.892857,B
27,5.251852,0.777778,0.266667,1.77037,A+
7.777778,5.085714,0.928571,0.257143,1.571429,A+
28.666667,4.860465,0.883721,0.139535,1.837209,A+
14.4,5.777778,0.888889,0.305556,2.208333,A+
26.666667,4.7125,0.8125,0.175,1.6875,A+
8.75,5.171429,0.957143,0.228571,1.871429,A+
24.25,5.443299,0.876289,0.329897,1.793814,A+
20.2,4.673267,0.871287,0.118812,1.613861,A+
17.25,4.217391,0.855072,0.057971,1.521739,A+
10.833333,5.107692,0.938462,0.230769,1.753846,A+
17,5.361345,0.865546,0.336134,1.722689,A+
21.25,5.729412,0.917647,0.341176,1.929412,A+
30,5.155556,0.877778,0.2,2.1,A+
22.75,5.208791,0.824176,0.263736,1.56044,A+
16.75,5.731343,0.865672,0.432836,2.179104,A+
21.25,5.552941,0.929412,0.341176,1.682353,A+
21.75,5.057471,0.896552,0.252874,1.747126,A+
29.666667,5.573034,0.876404,0.292135,1.910112,A+
24.666667,5.527027,0.878378,0.324324,1.986486,A+
21.333333,5.09375,0.953125,0.234375,1.875,A+
10.5,5.063492,0.920635,0.206349,1.746032,A+
16.6,5.409639,0.86747,0.301205,2.060241,A+
20.75,5.228916,0.855422,0.228916,1.771084,A+
27,5.123457,0.950617,0.209877,1.987654,A+
22,5,0.909091,0.170455,1.909091,A+
16.4,5.243902,0.865854,0.195122,1.54878,A+
23,5.231884,0.869565,0.26087,2.043478,A+
17.8,4.955056,0.876404,0.157303,1.707865,A+
22.2,4.387387,0.864865,0.108108,1.612613,A+
27.4,4.912409,0.905109,0.167883,1.686131,A+
